ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
Portuguese	Portuguese			CLAY_NOUN	argila	ɐɾʒˈilɐ	ɐ ɾ ʒ ˈi l ɐ		CLAY_NOUN_1			
Brazilian Portuguese	Brazilian Portuguese			CLAY_NOUN	argila	aɦʒˈilɐ	a ɦ ʒ ˈi l ɐ		CLAY_NOUN_1			
Latin	Latin			FATHER_NOUN	babbum	bˈabbʊ̃ː	b ˈa b b ʊ̃ː		FATHER_NOUN_1			
Logudorese	Logudorese			FATHER_NOUN	babbu	bˈabu	b ˈa b u		FATHER_NOUN_1			
Campidanese	Campidanese			FATHER_NOUN	babbu	bˈabu	b ˈa b u		FATHER_NOUN_1			
Italian	Italian			FATHER_NOUN	babbo	bˈabbo	b ˈa b b o		FATHER_NOUN_1			
Romansch	Romansch			FATHER_NOUN	bab	bˈap	b ˈa p		FATHER_NOUN_1			
Latin	Latin			LOW_ADJ	bassium	bˈassiʊ̃ː	b ˈa s s i ʊ̃ː		LOW_ADJ_1			
Aragonese	Aragonese			LOW_ADJ	baxo	bˈaʃo	b ˈa ʃ o		LOW_ADJ_1			
Spanish	Spanish			LOW_ADJ	bajo	bˈaxo	b ˈa x o		LOW_ADJ_1			
Asturian	Asturian			LOW_ADJ	baxu	bˈaʃu	b ˈa ʃ u		LOW_ADJ_1			
Galician	Galician			LOW_ADJ	baixo	bˈajʃʊ	b ˈa j ʃ ʊ		LOW_ADJ_1			
Portuguese	Portuguese			LOW_ADJ	baixo	bˈajʃu	b ˈa j ʃ u		LOW_ADJ_1			
Brazilian Portuguese	Brazilian Portuguese			LOW_ADJ	baixo	bˈajʃu	b ˈa j ʃ u		LOW_ADJ_1			
Latin	Latin			BURN_VERB	brusiāre	brʊsiˈaːrɛ	b r ʊ s i ˈaː r ɛ		BURN_VERB_1			
Neapolitan	Neapolitan			BURN_VERB	abbrucià	abbruʃˈa	a b b r u ʃ ˈa		BURN_VERB_1			
Corsican	Corsican			BURN_VERB	brusgià	bruʒˈa	b r u ʒ ˈa		BURN_VERB_1			
Italian	Italian			BURN_VERB	bruciare	bruʧˈare	b r u ʧ ˈa r e		BURN_VERB_1			
Venetian	Venetian			BURN_VERB	bruxàr	bruzˈar	b r u z ˈa r		BURN_VERB_1			
Bellunese	Bellunese			BURN_VERB	bruxàr	bruzˈar	b r u z ˈa r		BURN_VERB_1			
Emilian	Emilian			BURN_VERB	bruṡèr	bruzˈɛr	b r u z ˈɛ r		BURN_VERB_1			
Ligurian	Ligurian			BURN_VERB	bruxâ	bryʒˈaː	b r y ʒ ˈaː		BURN_VERB_1			
Piedmontese	Piedmontese			BURN_VERB	brusé	bryzˈe	b r y z ˈe		BURN_VERB_1			
Western Lombard	Western Lombard			BURN_VERB	brusà	bryzˈa	b r y z ˈa		BURN_VERB_1			
Eastern Lombard	Eastern Lombard			BURN_VERB	brüsà	bryzˈa	b r y z ˈa		BURN_VERB_1			
Ladin	Ladin			BURN_VERB	brujé	bruʒˈe	b r u ʒ ˈe		BURN_VERB_1			
Friulian	Friulian			BURN_VERB	brusâ	bruzˈaː	b r u z ˈaː		BURN_VERB_1			
Romansch	Romansch			BURN_VERB	brischar	briʃˈaːr	b r i ʃ ˈaː r		BURN_VERB_1			
Latin	Latin			BURN_VERB	caimāre	kajmˈaːrɛ	k a j m ˈaː r ɛ		BURN_VERB_2			
Savoyard	Savoyard			BURN_VERB	krâmâ	kraːmˈaː	k r aː m ˈaː		BURN_VERB_2			
Occitan	Occitan			BURN_VERB	cremar	kɾemˈa	k ɾ e m ˈa		BURN_VERB_2			
Gascon	Gascon			BURN_VERB	cremar	kɾemˈa	k ɾ e m ˈa		BURN_VERB_2			
Catalan	Catalan			BURN_VERB	cremar	kɾəmˈa	k ɾ ə m ˈa		BURN_VERB_2			
Valencian	Valencian			BURN_VERB	cremar	kɾemˈar	k ɾ e m ˈa r		BURN_VERB_2			
Aragonese	Aragonese			BURN_VERB	cremar	kɾemˈaɾ	k ɾ e m ˈa ɾ		BURN_VERB_2			
Spanish	Spanish			BURN_VERB	quemar	kemˈaɾ	k e m ˈa ɾ		BURN_VERB_2			
Asturian	Asturian			BURN_VERB	quemar	kemˈaɾ	k e m ˈa ɾ		BURN_VERB_2			
Galician	Galician			BURN_VERB	queimar	kejmˈaɾ	k e j m ˈa ɾ		BURN_VERB_2			
Portuguese	Portuguese			BURN_VERB	queimar	kɐjmˈaɾ	k ɐ j m ˈa ɾ		BURN_VERB_2			
Brazilian Portuguese	Brazilian Portuguese			BURN_VERB	queimar	kejmˈah	k e j m ˈa h		BURN_VERB_2			
Latin	Latin			ASH_NOUN	cinisia	kɪnˈɪsia	k ɪ n ˈɪ s i a		ASH_NOUN_1			
Logudorese	Logudorese			ASH_NOUN	chisina	kˈisina	k ˈi s i n a		ASH_NOUN_1			
Logudorese	Logudorese			ASH_NOUN	chinisa	kˈinisa	k ˈi n i s a		ASH_NOUN_1			
Campidanese	Campidanese			ASH_NOUN	chisina	kˈisina	k ˈi s i n a		ASH_NOUN_1			
Campidanese	Campidanese			ASH_NOUN	chinisa	kˈinisa	k ˈi n i s a		ASH_NOUN_1			
Dalmatian	Dalmatian			ASH_NOUN	canaisa	kanˈajsa	k a n ˈa j s a		ASH_NOUN_1			
Emilian	Emilian			ASH_NOUN	znîṡa	θnˈiːza	θ n ˈiː z a		ASH_NOUN_1			
Friulian	Friulian			ASH_NOUN	cinise	ʧinˈize	ʧ i n ˈi z e		ASH_NOUN_1			
Aragonese	Aragonese			ASH_NOUN	zenisa	θenˈisa	θ e n ˈi s a		ASH_NOUN_1			
Spanish	Spanish			ASH_NOUN	ceniza	θenˈiθa	θ e n ˈi θ a		ASH_NOUN_1			
Asturian	Asturian			ASH_NOUN	ceniza	θenˈiθa	θ e n ˈi θ a		ASH_NOUN_1			
Galician	Galician			ASH_NOUN	cinsa	θˈinsɐ	θ ˈi n s ɐ		ASH_NOUN_1			
Portuguese	Portuguese			ASH_NOUN	cinza	sˈĩzɐ	s ˈĩ z ɐ		ASH_NOUN_1			
Brazilian Portuguese	Brazilian Portuguese			ASH_NOUN	cinza	sˈĩzɐ	s ˈĩ z ɐ		ASH_NOUN_1			
Latin	Latin			ASH_NOUN	cinusia	kɪnˈusia	k ɪ n ˈu s i a		ASH_NOUN_2			
Romanian	Romanian			ASH_NOUN	cenușă	ʧenˈuʃə	ʧ e n ˈu ʃ ə		ASH_NOUN_2			
Megleno-Romanian	Megleno-Romanian			ASH_NOUN	tșănușă	ʧənˈuʃə	ʧ ə n ˈu ʃ ə		ASH_NOUN_2			
Aromanian	Aromanian			ASH_NOUN	cinushi	ʧinˈuʃi	ʧ i n ˈu ʃ i		ASH_NOUN_2			
Latin	Latin			STRIKE_NOUN	colpum	kˈɔɫpʊ̃ː	k ˈɔ ɫ p ʊ̃ː		STRIKE_NOUN_1			
Logudorese	Logudorese			STRIKE_NOUN	colpu	kˈolpu	k ˈo l p u		STRIKE_NOUN_1			
Campidanese	Campidanese			STRIKE_NOUN	colpu	kˈolpu	k ˈo l p u		STRIKE_NOUN_1			
Sicilian	Sicilian			STRIKE_NOUN	corpu	kˈoɾpʊ	k ˈo ɾ p ʊ		STRIKE_NOUN_1			
Corsican	Corsican			STRIKE_NOUN	colpu	kˈɔlpu	k ˈɔ l p u		STRIKE_NOUN_1			
Italian	Italian			STRIKE_NOUN	colpo	kˈolpo	k ˈo l p o		STRIKE_NOUN_1			
Venetian	Venetian			STRIKE_NOUN	cólpo	kˈolpo	k ˈo l p o		STRIKE_NOUN_1			
Bellunese	Bellunese			STRIKE_NOUN	cólpo	kˈolpo	k ˈo l p o		STRIKE_NOUN_1			
Ligurian	Ligurian			STRIKE_NOUN	corpo	kˈuːrpu	k ˈuː r p u		STRIKE_NOUN_1			
Piedmontese	Piedmontese			STRIKE_NOUN	colp	kˈulp	k ˈu l p		STRIKE_NOUN_1			
Western Lombard	Western Lombard			STRIKE_NOUN	colp	kˈulp	k ˈu l p		STRIKE_NOUN_1			
Eastern Lombard	Eastern Lombard			STRIKE_NOUN	culp	kˈulp	k ˈu l p		STRIKE_NOUN_1			
Ladin	Ladin			STRIKE_NOUN	colp	kˈolp	k ˈo l p		STRIKE_NOUN_1			
Old French	Old French			STRIKE_NOUN	colp	kˈulp	k ˈu l p		STRIKE_NOUN_1			
French	French			STRIKE_NOUN	coup	ku	k u		STRIKE_NOUN_1			
Québécois French	Québécois French			STRIKE_NOUN	coup	ku	k u		STRIKE_NOUN_1			
Walloon	Walloon			STRIKE_NOUN	côp	kˈoː	k ˈoː		STRIKE_NOUN_1			
Franco-Provençal	Franco-Provençal			STRIKE_NOUN	côp	kˈoː	k ˈoː		STRIKE_NOUN_1			
Occitan	Occitan			STRIKE_NOUN	còp	kˈɔp	k ˈɔ p		STRIKE_NOUN_1			
Gascon	Gascon			STRIKE_NOUN	còp	kˈɔp	k ˈɔ p		STRIKE_NOUN_1			
Catalan	Catalan			STRIKE_NOUN	cop	kˈɔp	k ˈɔ p		STRIKE_NOUN_1			
Valencian	Valencian			STRIKE_NOUN	cop	kˈɒp	k ˈɒ p		STRIKE_NOUN_1			
Aragonese	Aragonese			STRIKE_NOUN	golpe	ɡˈolpe	ɡ ˈo l p e		STRIKE_NOUN_1		IRREGULAR	
Spanish	Spanish			STRIKE_NOUN	golpe	ɡˈolpe	ɡ ˈo l p e		STRIKE_NOUN_1		IRREGULAR	
Asturian	Asturian			STRIKE_NOUN	golpe	ɡˈolpe	ɡ ˈo l p e		STRIKE_NOUN_1		IRREGULAR	
Galician	Galician			STRIKE_NOUN	golpe	ɡˈɔlpɪ	ɡ ˈɔ l p ɪ		STRIKE_NOUN_1		IRREGULAR	
Portuguese	Portuguese			STRIKE_NOUN	golpe	ɡˈɔɫpɨ	ɡ ˈɔ ɫ p ɨ		STRIKE_NOUN_1		IRREGULAR	
Brazilian Portuguese	Brazilian Portuguese			STRIKE_NOUN	golpe	ɡˈɔwpi	ɡ ˈɔ w p i		STRIKE_NOUN_1		IRREGULAR	
Latin	Latin			EAT_VERB	comēre	kɔmˈeːrɛ	k ɔ m ˈeː r ɛ		EAT_VERB_1			
Aragonese	Aragonese			EAT_VERB	comer	komˈeɾ	k o m ˈe ɾ		EAT_VERB_1			
Spanish	Spanish			EAT_VERB	comer	komˈeɾ	k o m ˈe ɾ		EAT_VERB_1			
Asturian	Asturian			EAT_VERB	comer	komˈeɾ	k o m ˈe ɾ		EAT_VERB_1			
Galician	Galician			EAT_VERB	comer	komˈeɾ	k o m ˈe ɾ		EAT_VERB_1			
Portuguese	Portuguese			EAT_VERB	comer	kumˈeɾ	k u m ˈe ɾ		EAT_VERB_1			
Brazilian Portuguese	Brazilian Portuguese			EAT_VERB	comer	komˈeh	k o m ˈe h		EAT_VERB_1			
Latin	Latin			LAMB_NOUN	cordārium	kɔrdˈaːriʊ̃ː	k ɔ r d ˈaː r i ʊ̃ː		LAMB_NOUN_1			
Spanish	Spanish			LAMB_NOUN	cordero	koɾðˈeɾo	k o ɾ ð ˈe ɾ o		LAMB_NOUN_1			
Asturian	Asturian			LAMB_NOUN	corderu	koɾðˈeɾu	k o ɾ ð ˈe ɾ u		LAMB_NOUN_1			
Galician	Galician			LAMB_NOUN	cordeiro	koɾðˈejɾʊ	k o ɾ ð ˈe j ɾ ʊ		LAMB_NOUN_1			
Portuguese	Portuguese			LAMB_NOUN	cordeiro	kuɾðˈɐjɾu	k u ɾ ð ˈɐ j ɾ u		LAMB_NOUN_1			
Brazilian Portuguese	Brazilian Portuguese			LAMB_NOUN	cordeiro	koɦdˈejɾu	k o ɦ d ˈe j ɾ u		LAMB_NOUN_1			
Latin	Latin			HORN_NOUN	corna	kˈɔrna	k ˈɔ r n a		HORN_NOUN_1			
Corsican	Corsican			HORN_NOUN	corna	kˈɔrna	k ˈɔ r n a		HORN_NOUN_1			
Western Lombard	Western Lombard			HORN_NOUN	corna	kˈɔrna	k ˈɔ r n a		HORN_NOUN_1			
Romansch	Romansch			HORN_NOUN	corna	kˈɔːrnə	k ˈɔː r n ə		HORN_NOUN_1			
French	French			HORN_NOUN	corne	kɔʁn	k ɔ ʁ n		HORN_NOUN_1			
Québécois French	Québécois French			HORN_NOUN	corne	kɑɔ̯ʁn	k ɑɔ̯ ʁ n		HORN_NOUN_1			
Walloon	Walloon			HORN_NOUN	coine	kwˈan	k w ˈa n		HORN_NOUN_1			
Franco-Provençal	Franco-Provençal			HORN_NOUN	cörna	kˈøʁna	k ˈø ʁ n a		HORN_NOUN_1			
Savoyard	Savoyard			HORN_NOUN	keûrna	kˈøːrna	k ˈøː r n a		HORN_NOUN_1			
Latin	Latin			DAY_NOUN	dia	dˈia	d ˈi a		DAY_NOUN_1			
Occitan	Occitan			DAY_NOUN	dia	dˈiɔ	d ˈi ɔ		DAY_NOUN_1			
Gascon	Gascon			DAY_NOUN	dia	dˈiɔ	d ˈi ɔ		DAY_NOUN_1			
Catalan	Catalan			DAY_NOUN	dia	dˈiə	d ˈi ə		DAY_NOUN_1			
Valencian	Valencian			DAY_NOUN	dia	dˈiɐ	d ˈi ɐ		DAY_NOUN_1			
Aragonese	Aragonese			DAY_NOUN	día	dˈia	d ˈi a		DAY_NOUN_1			
Spanish	Spanish			DAY_NOUN	día	dˈia	d ˈi a		DAY_NOUN_1			
Asturian	Asturian			DAY_NOUN	día	dˈia	d ˈi a		DAY_NOUN_1			
Galician	Galician			DAY_NOUN	dia	dˈiɐ	d ˈi ɐ		DAY_NOUN_1			
Portuguese	Portuguese			DAY_NOUN	dia	dˈiɐ	d ˈi ɐ		DAY_NOUN_1			
Brazilian Portuguese	Brazilian Portuguese			DAY_NOUN	ʤia	ʤˈiɐ	ʤ ˈi ɐ		DAY_NOUN_1			
Latin	Latin			I_PRON	eo	ˈɛɔ	ˈɛ ɔ		I_PRON_1			
Romanian	Romanian			I_PRON	eu	jˈew	j ˈe w		I_PRON_1			
Istro-Romanian	Istro-Romanian			I_PRON	io	jˈo	j ˈo		I_PRON_1			
Megleno-Romanian	Megleno-Romanian			I_PRON	io	jˈo	j ˈo		I_PRON_1			
Aromanian	Aromanian			I_PRON	io	jˈo	j ˈo		I_PRON_1			
Dalmatian	Dalmatian			I_PRON	ju	jˈu	j ˈu		I_PRON_1			
Istriot	Istriot			I_PRON	i	ˈi	ˈi		I_PRON_1			
Sicilian	Sicilian			I_PRON	iu	ˈiʊ	ˈi ʊ		I_PRON_1			
Neapolitan	Neapolitan			I_PRON	io	jˈo	j ˈo		I_PRON_1			
Corsican	Corsican			I_PRON	eiu	ˈeju	ˈe j u		I_PRON_1			
Italian	Italian			I_PRON	io	ˈio	ˈi o		I_PRON_1			
Venetian	Venetian			I_PRON	io	ˈio	ˈi o		I_PRON_1			
Bellunese	Bellunese			I_PRON	io	ˈio	ˈi o		I_PRON_1			
Ladin	Ladin			I_PRON	ie	jˈe	j ˈe		I_PRON_1			
Friulian	Friulian			I_PRON	jo	jˈo	j ˈo		I_PRON_1			
Romansch	Romansch			I_PRON	jau	jˈaw	j ˈa w		I_PRON_1			
Old French	Old French			I_PRON	je	ʤə	ʤ ə		I_PRON_1			
French	French			I_PRON	je	ʒə	ʒ ə		I_PRON_1			
Québécois French	Québécois French			I_PRON	je	ʒœ	ʒ œ		I_PRON_1			
Walloon	Walloon			I_PRON	dji	ʤˈi	ʤ ˈi		I_PRON_1			
Franco-Provençal	Franco-Provençal			I_PRON	je	ʒˈe	ʒ ˈe		I_PRON_1			
Savoyard	Savoyard			I_PRON	dè	dˈɛ	d ˈɛ		I_PRON_1			
Occitan	Occitan			I_PRON	ieu	jˈew	j ˈe w		I_PRON_1			
Gascon	Gascon			I_PRON	jo	ʒˈɔ	ʒ ˈɔ		I_PRON_1			
Catalan	Catalan			I_PRON	jo	ʒˈɔ	ʒ ˈɔ		I_PRON_1			
Valencian	Valencian			I_PRON	jo	ʤˈɒ	ʤ ˈɒ		I_PRON_1			
Aragonese	Aragonese			I_PRON	yo	ʝˈo	ʝ ˈo		I_PRON_1			
Spanish	Spanish			I_PRON	yo	ɟ͡ʝˈo	ɟ͡ʝ ˈo		I_PRON_1			
Asturian	Asturian			I_PRON	yo	ɟ͡ʝˈo	ɟ͡ʝ ˈo		I_PRON_1			
Galician	Galician			I_PRON	eu	ˈew	ˈe w		I_PRON_1			
Portuguese	Portuguese			I_PRON	eu	ˈew	ˈe w		I_PRON_1			
Brazilian Portuguese	Brazilian Portuguese			I_PRON	eu	ˈew	ˈe w		I_PRON_1			
Latin	Latin			FLIGHT_NOUN	exvolum	ɛkswˈɔɫʊ̃ː	ɛ k s w ˈɔ ɫ ʊ̃ː		FLIGHT_NOUN_1			
Romanian	Romanian			FLIGHT_NOUN	zbor	zbˈor	z b ˈo r		FLIGHT_NOUN_1			
Aromanian	Aromanian			FLIGHT_NOUN	zbor	zbˈor	z b ˈo r		FLIGHT_NOUN_1			
Venetian	Venetian			FLIGHT_NOUN	svóƚo	zvˈoɰo	z v ˈo ɰ o		FLIGHT_NOUN_1			
Ligurian	Ligurian			FLIGHT_NOUN	xeuo	ʒˈøːu	ʒ ˈøː u		FLIGHT_NOUN_1			
Western Lombard	Western Lombard			FLIGHT_NOUN	sgor	zɡˈuːr	z ɡ ˈuː r		FLIGHT_NOUN_1			
Ladin	Ladin			FLIGHT_NOUN	sgol	ʒɡˈɔl	ʒ ɡ ˈɔ l		FLIGHT_NOUN_1			
Friulian	Friulian			FLIGHT_NOUN	svol	zvˈɔl	z v ˈɔ l		FLIGHT_NOUN_1			
Romansch	Romansch			FLIGHT_NOUN	sgol	ʒɡˈɔl	ʒ ɡ ˈɔ l		FLIGHT_NOUN_1			
Latin	Latin			THIN_ADJ	fīnum	fˈiːnʊ̃ː	f ˈiː n ʊ̃ː		THIN_ADJ_1			
Romanian	Romanian			THIN_ADJ	fin	fˈin	f ˈi n		THIN_ADJ_1			
Corsican	Corsican			THIN_ADJ	fìnu	fˈinu	f ˈi n u		THIN_ADJ_1			
Italian	Italian			THIN_ADJ	fino	fˈino	f ˈi n o		THIN_ADJ_1			
Venetian	Venetian			THIN_ADJ	fìn	fˈiŋ	f ˈi ŋ		THIN_ADJ_1			
Bellunese	Bellunese			THIN_ADJ	fìn	fˈiŋ	f ˈi ŋ		THIN_ADJ_1			
Piedmontese	Piedmontese			THIN_ADJ	fin	fˈin	f ˈi n		THIN_ADJ_1			
Western Lombard	Western Lombard			THIN_ADJ	fin	fˈĩ	f ˈĩ		THIN_ADJ_1			
Eastern Lombard	Eastern Lombard			THIN_ADJ	fi	fˈi	f ˈi		THIN_ADJ_1			
Ladin	Ladin			THIN_ADJ	fin	fˈin	f ˈi n		THIN_ADJ_1			
Friulian	Friulian			THIN_ADJ	fin	fˈiŋ	f ˈi ŋ		THIN_ADJ_1			
Romansch	Romansch			THIN_ADJ	fin	fˈin	f ˈi n		THIN_ADJ_1			
Old French	Old French			THIN_ADJ	fin	fˈĩn	f ˈĩ n		THIN_ADJ_1			
French	French			THIN_ADJ	fin	fɛ̃	f ɛ̃		THIN_ADJ_1			
Québécois French	Québécois French			THIN_ADJ	fin	fẽɪ̯̃	f ẽɪ̯̃		THIN_ADJ_1			
Walloon	Walloon			THIN_ADJ	fén	fˈẽ	f ˈẽ		THIN_ADJ_1			
Franco-Provençal	Franco-Provençal			THIN_ADJ	fin	fˈĩ	f ˈĩ		THIN_ADJ_1			
Savoyard	Savoyard			THIN_ADJ	fin	fˈɛ̃	f ˈɛ̃		THIN_ADJ_1			
Catalan	Catalan			THIN_ADJ	fin	fˈi	f ˈi		THIN_ADJ_1			
Valencian	Valencian			THIN_ADJ	fin	fˈi	f ˈi		THIN_ADJ_1			
Aragonese	Aragonese			THIN_ADJ	fino	fˈino	f ˈi n o		THIN_ADJ_1			
Spanish	Spanish			THIN_ADJ	fino	fˈino	f ˈi n o		THIN_ADJ_1	TRUE		
Galician	Galician			THIN_ADJ	fino	fˈinʊ	f ˈi n ʊ		THIN_ADJ_1			
Portuguese	Portuguese			THIN_ADJ	fino	fˈinu	f ˈi n u		THIN_ADJ_1			
Brazilian Portuguese	Brazilian Portuguese			THIN_ADJ	fino	fˈĩnu	f ˈĩ n u		THIN_ADJ_1			
Latin	Latin			STRENGTH_NOUN	fortiam	fˈɔrtiãː	f ˈɔ r t i ãː		STRENGTH_NOUN_1			
Logudorese	Logudorese			STRENGTH_NOUN	fortza	fˈorʦa	f ˈo r ʦ a		STRENGTH_NOUN_1			
Campidanese	Campidanese			STRENGTH_NOUN	fortza	fˈorʦa	f ˈo r ʦ a		STRENGTH_NOUN_1			
Romanian	Romanian			STRENGTH_NOUN	forţă	fˈorʦə	f ˈo r ʦ ə		STRENGTH_NOUN_1	TRUE		
Istriot	Istriot			STRENGTH_NOUN	fuórsa	fwˈorsa	f w ˈo r s a		STRENGTH_NOUN_1			
Sicilian	Sicilian			STRENGTH_NOUN	forza	fˈɔɾʦa	f ˈɔ ɾ ʦ a		STRENGTH_NOUN_1			
Neapolitan	Neapolitan			STRENGTH_NOUN	forza	fˈɔɾʦə	f ˈɔ ɾ ʦ ə		STRENGTH_NOUN_1			
Corsican	Corsican			STRENGTH_NOUN	forza	fˈɔrʦa	f ˈɔ r ʦ a		STRENGTH_NOUN_1			
Italian	Italian			STRENGTH_NOUN	forza	fˈɔrʦa	f ˈɔ r ʦ a		STRENGTH_NOUN_1			
Venetian	Venetian			STRENGTH_NOUN	fòrsa	fˈɔrsa	f ˈɔ r s a		STRENGTH_NOUN_1			
Bellunese	Bellunese			STRENGTH_NOUN	fòrzha	fˈɔrθa	f ˈɔ r θ a		STRENGTH_NOUN_1			
Emilian	Emilian			STRENGTH_NOUN	fôrza	fˈɔːrθa	f ˈɔː r θ a		STRENGTH_NOUN_1			
Ligurian	Ligurian			STRENGTH_NOUN	fòrsa	fˈɔːrsa	f ˈɔː r s a		STRENGTH_NOUN_1			
Piedmontese	Piedmontese			STRENGTH_NOUN	fòrsa	fˈɔrsa	f ˈɔ r s a		STRENGTH_NOUN_1			
Western Lombard	Western Lombard			STRENGTH_NOUN	forza	fˈɔrza	f ˈɔ r z a		STRENGTH_NOUN_1			
Eastern Lombard	Eastern Lombard			STRENGTH_NOUN	fórsa	fˈorsa	f ˈo r s a		STRENGTH_NOUN_1			
French	French			STRENGTH_NOUN	force	fɔʁs	f ɔ ʁ s		STRENGTH_NOUN_1			
Québécois French	Québécois French			STRENGTH_NOUN	force	fɑɔ̯ʁs	f ɑɔ̯ ʁ s		STRENGTH_NOUN_1			
Walloon	Walloon			STRENGTH_NOUN	foice	fwˈas	f w ˈa s		STRENGTH_NOUN_1			
Franco-Provençal	Franco-Provençal			STRENGTH_NOUN	förça	fˈøʁsa	f ˈø ʁ s a		STRENGTH_NOUN_1			
Occitan	Occitan			STRENGTH_NOUN	fòrça	fˈɔrsɔ	f ˈɔ r s ɔ		STRENGTH_NOUN_1			
Gascon	Gascon			STRENGTH_NOUN	fòrça	fˈɔrsɔ	f ˈɔ r s ɔ		STRENGTH_NOUN_1	TRUE		
Catalan	Catalan			STRENGTH_NOUN	força	fˈɔrsə	f ˈɔ r s ə		STRENGTH_NOUN_1			
Valencian	Valencian			STRENGTH_NOUN	força	fˈɒrsɞ	f ˈɒ r s ɞ		STRENGTH_NOUN_1			
Aragonese	Aragonese			STRENGTH_NOUN	fuerza	fwˈeɾθa	f w ˈe ɾ θ a		STRENGTH_NOUN_1			
Spanish	Spanish			STRENGTH_NOUN	fuerza	fwˈeɾθa	f w ˈe ɾ θ a		STRENGTH_NOUN_1			
Asturian	Asturian			STRENGTH_NOUN	fuerza	fwˈeɾθa	f w ˈe ɾ θ a		STRENGTH_NOUN_1			
Galician	Galician			STRENGTH_NOUN	forza	fˈɔɾθɐ	f ˈɔ ɾ θ ɐ		STRENGTH_NOUN_1			
Portuguese	Portuguese			STRENGTH_NOUN	força	fˈoɾsɐ	f ˈo ɾ s ɐ		STRENGTH_NOUN_1			
