ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
Mainland North Frisian	Mainland North Frisian			deadly_ADJ	düüdjlik	dˈyːdʲlik	d ˈyː dʲ l i k		deadly_ADJ_1			
Dutch	Dutch			deadly_ADJ	dodelijk	dˈoːdəɫək	d ˈoː d ə ɫ ə k		deadly_ADJ_1			
Afrikaans	Afrikaans			deadly_ADJ	dodelik	dˈʊə̯dəɫək	d ˈʊə̯ d ə ɫ ə k		deadly_ADJ_1			
Limburgish	Limburgish			deadly_ADJ	duujelek	dˈyːjələk	d ˈyː j ə l ə k		deadly_ADJ_1			
Luxembourgish	Luxembourgish			deadly_ADJ	déidlech	dˈɜɪ̯dləɕ	d ˈɜɪ̯ d l ə ɕ		deadly_ADJ_1			
Pennsylvania German	Pennsylvania German			deadly_ADJ	deedlich	dˈeːdlɪç	d ˈeː d l ɪ ç		deadly_ADJ_1			
Yiddish	Yiddish			deadly_ADJ		tˈɔɪ̯tɫəχ	t ˈɔɪ̯ t ɫ ə χ		deadly_ADJ_1			
Standard German	Standard German			deadly_ADJ	tödlich	tʰˈøːdlɪç	tʰ ˈøː d l ɪ ç		deadly_ADJ_1			
Upper Franconian	Upper Franconian			deadly_ADJ	deedli	d̥ˈeːd̥lɪ	d̥ ˈeː d̥ l ɪ		deadly_ADJ_1			
Bavarian	Bavarian			deadly_ADJ	dedli	d̥ˈeːd̥li	d̥ ˈeː d̥ l i		deadly_ADJ_1			
Swiss German	Swiss German			deadly_ADJ	tödlich	tːˈøːd̥liχː	tː ˈøː d̥ l i χː		deadly_ADJ_1			
Proto-Germanic	Proto-Germanic			bee_NOUN	imbī	ˈimbiː	ˈi m b iː		bee_NOUN_1			
Saterland Frisian	Saterland Frisian			bee_NOUN	Íeme	ˈiːmə	ˈiː m ə		bee_NOUN_1			
Insular North Frisian	Insular North Frisian			bee_NOUN	Em	ˈɛm	ˈɛ m		bee_NOUN_1			
East Frisian Low Saxon	East Frisian Low Saxon			bee_NOUN	Iem	ˈɪə̯m	ˈɪə̯ m		bee_NOUN_1			
Northern Low Saxon	Northern Low Saxon			bee_NOUN	Imm	ˈiːf	ˈiː f		bee_NOUN_1			
Westphalian	Westphalian			bee_NOUN	Im	ˈɪm	ˈɪ m		bee_NOUN_1			
Eastphalian	Eastphalian			bee_NOUN	Imme	ˈɪmə	ˈɪ m ə		bee_NOUN_1			
Mecklenburgisch-Vorpommersch	Mecklenburgisch-Vorpommersch			bee_NOUN	Imm	ˈɪm	ˈɪ m		bee_NOUN_1			
Dutch	Dutch			bee_NOUN	imme	ˈɪmə	ˈɪ m ə		bee_NOUN_1			
Ripuarian	Ripuarian			bee_NOUN	Imm	ˈɪm	ˈɪ m		bee_NOUN_1			
Pennsylvania German	Pennsylvania German			bee_NOUN	Iem	ˈiːm	ˈiː m		bee_NOUN_1			
Palatine German	Palatine German			bee_NOUN	Im	ˈiːm	ˈiː m		bee_NOUN_1			
Standard German	Standard German			bee_NOUN	Imme	ˈɪmə	ˈɪ m ə		bee_NOUN_1			
Upper Franconian	Upper Franconian			bee_NOUN	Imma	ˈɪma	ˈɪ m a		bee_NOUN_1			
Bavarian	Bavarian			bee_NOUN	Imbbm	ˈimb̥m	ˈi m b̥ m		bee_NOUN_1			
Swabian	Swabian			bee_NOUN	Imm	ˈim	ˈi m		bee_NOUN_1			
Alsatian	Alsatian			bee_NOUN	Imm	ˈim	ˈi m		bee_NOUN_1			
Proto-Germanic	Proto-Germanic			cheese_NOUN	kāsī	kˈɑːsiː	k ˈɑː s iː		cheese_NOUN_1			
Scots	Scots			cheese_NOUN	cheese	ʧˈiːz	ʧ ˈiː z		cheese_NOUN_1			
English	English			cheese_NOUN	cheese	ʧˈiːz	ʧ ˈiː z		cheese_NOUN_1			
American English	American English			cheese_NOUN	cheese	ʧˈiz	ʧ ˈi z		cheese_NOUN_1			
Old English	Old English			cheese_NOUN	ċīese	ʧˈiːy̯ze	ʧ ˈiːy̯ z e		cheese_NOUN_1			
West Frisian	West Frisian			cheese_NOUN	tsiis	ʦˈiːs	ʦ ˈiː s		cheese_NOUN_1			
Saterland Frisian	Saterland Frisian			cheese_NOUN	Síes	sˈiːs	s ˈiː s		cheese_NOUN_1			
Mainland North Frisian	Mainland North Frisian			cheese_NOUN	säis	sˈɛi̯s	s ˈɛi̯ s		cheese_NOUN_1			
East Frisian Low Saxon	East Frisian Low Saxon			cheese_NOUN	käies	kˈæːɪ̯z̥	k ˈæːɪ̯ z̥		cheese_NOUN_1			
Northern Low Saxon	Northern Low Saxon			cheese_NOUN	Kees	kʰˈɛɪ̯z̥	kʰ ˈɛɪ̯ z̥		cheese_NOUN_1			
Westphalian	Westphalian			cheese_NOUN	Kaise	kˈaɪ̯zə	k ˈaɪ̯ z ə		cheese_NOUN_1			
Eastphalian	Eastphalian			cheese_NOUN	Keese	kˈɛɪ̯zə	k ˈɛɪ̯ z ə		cheese_NOUN_1			
Mecklenburgisch-Vorpommersch	Mecklenburgisch-Vorpommersch			cheese_NOUN	Kees	kʰˈɛɪ̯z̥	kʰ ˈɛɪ̯ z̥		cheese_NOUN_1			
Old Dutch	Old Dutch			cheese_NOUN	kāsi	kˈɑːzi	k ˈɑː z i		cheese_NOUN_1			
Middle Dutch	Middle Dutch			cheese_NOUN	câse	kˈɑːzə	k ˈɑː z ə		cheese_NOUN_1			
Dutch	Dutch			cheese_NOUN	kaas	kˈaːz̥	k ˈaː z̥		cheese_NOUN_1			
Afrikaans	Afrikaans			cheese_NOUN	kaas	kˈɑːs	k ˈɑː s		cheese_NOUN_1			
Zeelandic	Zeelandic			cheese_NOUN	kaes	kˈɛːz̥	k ˈɛː z̥		cheese_NOUN_1			
West Flemish	West Flemish			cheese_NOUN	koas	kˈɒːz̥	k ˈɒː z̥		cheese_NOUN_1			
Limburgish	Limburgish			cheese_NOUN	kies	kˈiz̥	k ˈi z̥		cheese_NOUN_1			
Ripuarian	Ripuarian			cheese_NOUN	Kies	kˈiːz̥	k ˈiː z̥		cheese_NOUN_1			
Luxembourgish	Luxembourgish			cheese_NOUN	Kéis	kʰˈɜɪ̯z̥	kʰ ˈɜɪ̯ z̥		cheese_NOUN_1			
Pennsylvania German	Pennsylvania German			cheese_NOUN	Kaes	kˈɛːs	k ˈɛː s		cheese_NOUN_1			
Palatine German	Palatine German			cheese_NOUN	Kees	kʰˈeːs	kʰ ˈeː s		cheese_NOUN_1			
Hessian	Hessian			cheese_NOUN	Khẹẹs	kʰˈeːs	kʰ ˈeː s		cheese_NOUN_1			
Wymysorys	Wymysorys			cheese_NOUN	kys	kˈɘ̟s	k ˈɘ̟ s		cheese_NOUN_1			
Yiddish	Yiddish			cheese_NOUN	קעז	kˈɛz	k ˈɛ z		cheese_NOUN_1			
Standard German	Standard German			cheese_NOUN	Käse	kʰˈɛːzə	kʰ ˈɛː z ə		cheese_NOUN_1			
Upper Franconian	Upper Franconian			cheese_NOUN	Kees	ɡ̊ˈeːs	ɡ̊ ˈeː s		cheese_NOUN_1			
Bavarian	Bavarian			cheese_NOUN	Kààs	kʰˈaːs	kʰ ˈaː s		cheese_NOUN_1			
Swabian	Swabian			cheese_NOUN	Käs	kʰˈɛːs	kʰ ˈɛː s		cheese_NOUN_1			
Alsatian	Alsatian			cheese_NOUN	Käs	kʰˈæːz̥	kʰ ˈæː z̥		cheese_NOUN_1			
Swiss German	Swiss German			cheese_NOUN	Chääs	ɣ̊ˈæːz̥	ɣ̊ ˈæː z̥		cheese_NOUN_1			
Proto-Germanic	Proto-Germanic			church_NOUN_FEM	kirikā	kˈirikɑː	k ˈi r i k ɑː		church_NOUN_FEM_1			
Icelandic	Icelandic			church_NOUN_FEM	kirkja	cʰˈɪr̥ca	cʰ ˈɪ r̥ c a		church_NOUN_FEM_1			
Faroese	Faroese			church_NOUN_FEM	kirkja	ʧʰˈɪɹʧa	ʧʰ ˈɪ ɹ ʧ a		church_NOUN_FEM_1			
Nynorsk Norwegian	Nynorsk Norwegian			church_NOUN_FEM	kyrkja	çˈʏɾçɑ	ç ˈʏ ɾ ç ɑ		church_NOUN_FEM_1			
Bokmål Norwegian	Bokmål Norwegian			church_NOUN_FEM	kirke	çˈɪɾkə	ç ˈɪ ɾ k ə		church_NOUN_FEM_1			
Danish	Danish			church_NOUN_FEM	kirke	kʰˈiɐɡ̊ə	kʰ ˈi ɐ ɡ̊ ə		church_NOUN_FEM_1			
Swedish	Swedish			church_NOUN_FEM	kyrka	ɕˈʏrka	ɕ ˈʏ r k a		church_NOUN_FEM_1			
Elfdalian	Elfdalian			church_NOUN_FEM	tjyörtja	ʨˈyœ̯rʨɑ	ʨ ˈyœ̯ r ʨ ɑ		church_NOUN_FEM_1			
Scots	Scots			church_NOUN_FEM	kirk	kˈɪrk	k ˈɪ r k		church_NOUN_FEM_1			
English	English			church_NOUN_FEM	church	ʧˈɜːʧ	ʧ ˈɜː ʧ		church_NOUN_FEM_1			
American English	American English			church_NOUN_FEM	church	ʧˈɝʧ	ʧ ˈɝ ʧ		church_NOUN_FEM_1			
Old English	Old English			church_NOUN_FEM	ċiriċe	ʧˈiriʧe	ʧ ˈi r i ʧ e		church_NOUN_FEM_1			
West Frisian	West Frisian			church_NOUN_FEM	tsjerke	ʦjˈɛrkə	ʦ j ˈɛ r k ə		church_NOUN_FEM_1			
Saterland Frisian	Saterland Frisian			church_NOUN_FEM	Säärke	sˈɛːrkə	s ˈɛː r k ə		church_NOUN_FEM_1			
Insular North Frisian	Insular North Frisian			church_NOUN_FEM	Sērk	sˈɛːɐxk	s ˈɛː ɐ x k		church_NOUN_FEM_1			
Mainland North Frisian	Mainland North Frisian			church_NOUN_FEM	schörk	ʃˈœʀk	ʃ ˈœ ʀ k		church_NOUN_FEM_1			
East Frisian Low Saxon	East Frisian Low Saxon			church_NOUN_FEM	kâark	kˈɑːɑ̯ɐk	k ˈɑːɑ̯ ɐ k		church_NOUN_FEM_1			
Northern Low Saxon	Northern Low Saxon			church_NOUN_FEM	Kark	kʰˈaːɡ	kʰ ˈaː ɡ		church_NOUN_FEM_1			
Westphalian	Westphalian			church_NOUN_FEM	Kiärk	kˈɪɛ̯k	k ˈɪɛ̯ k		church_NOUN_FEM_1			
Eastphalian	Eastphalian			church_NOUN_FEM	Kerke	kˈɛːɐkə	k ˈɛː ɐ k ə		church_NOUN_FEM_1			
Mecklenburgisch-Vorpommersch	Mecklenburgisch-Vorpommersch			church_NOUN_FEM	Kark	kʰˈaːk	kʰ ˈaː k		church_NOUN_FEM_1			
Plautdietsch	Plautdietsch			church_NOUN_FEM	kjoakj	cˈo̯ac	c ˈo̯a c		church_NOUN_FEM_1			
Dutch	Dutch			church_NOUN_FEM	kerk	kˈɛɾk	k ˈɛ ɾ k		church_NOUN_FEM_1			
Afrikaans	Afrikaans			church_NOUN_FEM	kerk	kˈærk	k ˈæ r k		church_NOUN_FEM_1			
Zeelandic	Zeelandic			church_NOUN_FEM	kèrke	kˈæɾkə	k ˈæ ɾ k ə		church_NOUN_FEM_1			
West Flemish	West Flemish			church_NOUN_FEM	kerke	kˈæɾkə	k ˈæ ɾ k ə		church_NOUN_FEM_1			
Limburgish	Limburgish			church_NOUN_FEM	kèrk	kˈɛːʀək	k ˈɛː ʀ ə k		church_NOUN_FEM_1			
Ripuarian	Ripuarian			church_NOUN_FEM	Kerch	kˈeɐɕ	k ˈe ɐ ɕ		church_NOUN_FEM_1			
Luxembourgish	Luxembourgish			church_NOUN_FEM	Kierch	kʰˈiːɐɕ	kʰ ˈiː ɐ ɕ		church_NOUN_FEM_1			
Pennsylvania German	Pennsylvania German			church_NOUN_FEM	Kaerich	kˈɛːɾɪç	k ˈɛː ɾ ɪ ç		church_NOUN_FEM_1			
Palatine German	Palatine German			church_NOUN_FEM	Kärch	kʰˈɛɐʃ	kʰ ˈɛ ɐ ʃ		church_NOUN_FEM_1			
Hessian	Hessian			church_NOUN_FEM	Khȁǎsch	kʰˈæɐʃ	kʰ ˈæ ɐ ʃ		church_NOUN_FEM_1			
Wymysorys	Wymysorys			church_NOUN_FEM	kiych	kˈiəç	k ˈi ə ç		church_NOUN_FEM_1			
Yiddish	Yiddish			church_NOUN_FEM	קירך	kˈɪʀχ	k ˈɪ ʀ χ		church_NOUN_FEM_1			
Standard German	Standard German			church_NOUN_FEM	Kirche	kʰˈɪɐçə	kʰ ˈɪ ɐ ç ə		church_NOUN_FEM_1			
Upper Franconian	Upper Franconian			church_NOUN_FEM	Kärch	ɡ̊ˈɘç	ɡ̊ ˈɘ ç		church_NOUN_FEM_1			
Bavarian	Bavarian			church_NOUN_FEM	Kiach	kʰˈiɐç	kʰ ˈi ɐ ç		church_NOUN_FEM_1			
Swabian	Swabian			church_NOUN_FEM	Kirch	kʰˈʌç	kʰ ˈʌ ç		church_NOUN_FEM_1			
Alsatian	Alsatian			church_NOUN_FEM	Kirich	kʰˈiːʁiʃ	kʰ ˈiː ʁ i ʃ		church_NOUN_FEM_1			
Swiss German	Swiss German			church_NOUN_FEM	Chirche	ɣ̊ˈirχːə	ɣ̊ ˈi r χː ə		church_NOUN_FEM_1			
Proto-Germanic	Proto-Germanic			plight_NOUN	plihti	plˈixti	p l ˈi x t i		plight_NOUN_1			
Nynorsk Norwegian	Nynorsk Norwegian			plight_NOUN	plikt	pʰlˈɪkt	pʰ l ˈɪ k t		plight_NOUN_1			
Bokmål Norwegian	Bokmål Norwegian			plight_NOUN	plikt	pʰlˈɪkt	pʰ l ˈɪ k t		plight_NOUN_1			
Danish	Danish			plight_NOUN	pligt	pʰlˈeɡ̊d̥	pʰ l ˈe ɡ̊ d̥		plight_NOUN_1			
Swedish	Swedish			plight_NOUN	plikt	pʰlˈɪkt	pʰ l ˈɪ k t		plight_NOUN_1			
Elfdalian	Elfdalian			plight_NOUN	plikt	pʰɽˈɪkt	pʰ ɽ ˈɪ k t		plight_NOUN_1			
Scots	Scots			plight_NOUN	plicht	pʰlˈɪçt	pʰ l ˈɪ ç t		plight_NOUN_1			
English	English			plight_NOUN	plight	pʰlˈaɪ̯t	pʰ l ˈaɪ̯ t		plight_NOUN_1			
American English	American English			plight_NOUN	plight	pʰlˈʌɪ̯ʔ	pʰ l ˈʌɪ̯ ʔ		plight_NOUN_1			
Old English	Old English			plight_NOUN	pliht	plˈiçt	p l ˈi ç t		plight_NOUN_1			
West Frisian	West Frisian			plight_NOUN	plicht	plˈɪχt	p l ˈɪ χ t		plight_NOUN_1			
Saterland Frisian	Saterland Frisian			plight_NOUN	Plicht	plˈɪxt	p l ˈɪ x t		plight_NOUN_1			
Insular North Frisian	Insular North Frisian			plight_NOUN	Plicht	pʰlˈɪçt	pʰ l ˈɪ ç t		plight_NOUN_1			
Mainland North Frisian	Mainland North Frisian			plight_NOUN	placht	plˈaxt	p l ˈa x t		plight_NOUN_1			
East Frisian Low Saxon	East Frisian Low Saxon			plight_NOUN	plicht	plˈɪχt	p l ˈɪ χ t		plight_NOUN_1			
Dutch	Dutch			plight_NOUN	plicht	pɫˈɪχt	p ɫ ˈɪ χ t		plight_NOUN_1			
Afrikaans	Afrikaans			plight_NOUN	plig	pɫˈəχ	p ɫ ˈə χ		plight_NOUN_1			
West Flemish	West Flemish			plight_NOUN	plicht	plˈɛht	p l ˈɛ h t		plight_NOUN_1			
Limburgish	Limburgish			plight_NOUN	pliech	plˈix	p l ˈi x		plight_NOUN_1			
Ripuarian	Ripuarian			plight_NOUN	Flich	flˈɪɕ	f l ˈɪ ɕ		plight_NOUN_1			
Luxembourgish	Luxembourgish			plight_NOUN	Flicht	flˈiɕt	f l ˈi ɕ t		plight_NOUN_1			
Palatine German	Palatine German			plight_NOUN	Flicht	flˈɪʃd̥	f l ˈɪ ʃ d̥		plight_NOUN_1			
Hessian	Hessian			plight_NOUN	Flischt	flˈiʃt	f l ˈi ʃ t		plight_NOUN_1			
Yiddish	Yiddish			plight_NOUN	פֿליכט	fɫˈɪχt	f ɫ ˈɪ χ t		plight_NOUN_1			
Standard German	Standard German			plight_NOUN	Pflicht	p͡flˈɪçt	p͡f l ˈɪ ç t		plight_NOUN_1			
Swiss German	Swiss German			plight_NOUN	Pflicht	p͡flˈiχːtː	p͡f l ˈi χː tː		plight_NOUN_1			
Proto-Germanic	Proto-Germanic			speech_NOUN_FEM	sprāku	sprˈɑːku	s p r ˈɑː k u		speech_NOUN_FEM_1			
Icelandic	Icelandic			speech_NOUN_FEM	sprok	sprˈɔːk	s p r ˈɔː k		speech_NOUN_FEM_1			
Nynorsk Norwegian	Nynorsk Norwegian			speech_NOUN_FEM	språk	spɾˈoːk	s p ɾ ˈoː k		speech_NOUN_FEM_1			
Bokmål Norwegian	Bokmål Norwegian			speech_NOUN_FEM	språk	spɾˈoːk	s p ɾ ˈoː k		speech_NOUN_FEM_1			
Danish	Danish			speech_NOUN_FEM	sprog	sb̥ʁˈɔˀw	s b̥ ʁ ˈɔˀ w		speech_NOUN_FEM_1			
Swedish	Swedish			speech_NOUN_FEM	språk	sprˈoːk	s p r ˈoː k		speech_NOUN_FEM_1			
Elfdalian	Elfdalian			speech_NOUN_FEM	språk	sprˈɔːk	s p r ˈɔː k		speech_NOUN_FEM_1			
English	English			speech_NOUN_FEM	speech	spˈiːʧ	s p ˈiː ʧ		speech_NOUN_FEM_1			
American English	American English			speech_NOUN_FEM	speech	spˈiʧ	s p ˈi ʧ		speech_NOUN_FEM_1			
Old English	Old English			speech_NOUN_FEM	sprǣċ	sprˈæːʧ	s p r ˈæː ʧ		speech_NOUN_FEM_1			
West Frisian	West Frisian			speech_NOUN_FEM	sprake	sprˈaːkə	s p r ˈaː k ə		speech_NOUN_FEM_1			
Saterland Frisian	Saterland Frisian			speech_NOUN_FEM	Sproake	sprˈɔːkə	s p r ˈɔː k ə		speech_NOUN_FEM_1			
Insular North Frisian	Insular North Frisian			speech_NOUN_FEM	Spraak	sprˈɔːk	s p r ˈɔː k		speech_NOUN_FEM_1			
Mainland North Frisian	Mainland North Frisian			speech_NOUN_FEM	spräke	spʀˈɛkə	s p ʀ ˈɛ k ə		speech_NOUN_FEM_1			
East Frisian Low Saxon	East Frisian Low Saxon			speech_NOUN_FEM	spróóek	sprˈɒːɒ̯k	s p r ˈɒːɒ̯ k		speech_NOUN_FEM_1			
Northern Low Saxon	Northern Low Saxon			speech_NOUN_FEM	Spraak	ʃprˈoːɡ	ʃ p r ˈoː ɡ		speech_NOUN_FEM_1			
Westphalian	Westphalian			speech_NOUN_FEM	Spraoke	ʃprˈɔːkə	ʃ p r ˈɔː k ə		speech_NOUN_FEM_1			
Eastphalian	Eastphalian			speech_NOUN_FEM	Sprake	sprˈɒːkə	s p r ˈɒː k ə		speech_NOUN_FEM_1			
Mecklenburgisch-Vorpommersch	Mecklenburgisch-Vorpommersch			speech_NOUN_FEM	Språk	ʃprˈɒːk	ʃ p r ˈɒː k		speech_NOUN_FEM_1			
Plautdietsch	Plautdietsch			speech_NOUN_FEM	Sproak	ʃprˈoa̯k	ʃ p r ˈoa̯ k		speech_NOUN_FEM_1			
Old Dutch	Old Dutch			speech_NOUN_FEM	sprāka	sprˈɑːka	s p r ˈɑː k a		speech_NOUN_FEM_1			
Middle Dutch	Middle Dutch			speech_NOUN_FEM	sprâke	sprˈɑːkə	s p r ˈɑː k ə		speech_NOUN_FEM_1			
Dutch	Dutch			speech_NOUN_FEM	spraak	spɾˈaːk	s p ɾ ˈaː k		speech_NOUN_FEM_1			
Afrikaans	Afrikaans			speech_NOUN_FEM	spraak	sprˈɑːk	s p r ˈɑː k		speech_NOUN_FEM_1			
Zeelandic	Zeelandic			speech_NOUN_FEM	spraeke	spɾˈɛːkə	s p ɾ ˈɛː k ə		speech_NOUN_FEM_1			
West Flemish	West Flemish			speech_NOUN_FEM	sproake	spɾˈɒːkə	s p ɾ ˈɒː k ə		speech_NOUN_FEM_1			
Limburgish	Limburgish			speech_NOUN_FEM	spraok	spʀˈɒːk	s p ʀ ˈɒː k		speech_NOUN_FEM_1			
Ripuarian	Ripuarian			speech_NOUN_FEM	Sprooch	ʃpʀˈoːx	ʃ p ʀ ˈoː x		speech_NOUN_FEM_1			
Luxembourgish	Luxembourgish			speech_NOUN_FEM	Sprooch	ʃpʀˈoːχ	ʃ p ʀ ˈoː χ		speech_NOUN_FEM_1			
Pennsylvania German	Pennsylvania German			speech_NOUN_FEM	Schprooch	ʃpɾˈoːx	ʃ p ɾ ˈoː x		speech_NOUN_FEM_1			
Palatine German	Palatine German			speech_NOUN_FEM	Sproch	ʃb̥rˈoːx	ʃ b̥ r ˈoː x		speech_NOUN_FEM_1			
Hessian	Hessian			speech_NOUN_FEM	Schprååch	ʒ̊pʀˈɑːx	ʒ̊ p ʀ ˈɑː x		speech_NOUN_FEM_1			
Wymysorys	Wymysorys			speech_NOUN_FEM	śpröch	ʃprˈøx	ʃ p r ˈø x		speech_NOUN_FEM_1			
Yiddish	Yiddish			speech_NOUN_FEM	שפּראַך	ʃpʀˈaχ	ʃ p ʀ ˈa χ		speech_NOUN_FEM_1			
Standard German	Standard German			speech_NOUN_FEM	Sprache	ʃpʁˈaːxə	ʃ p ʁ ˈaː x ə		speech_NOUN_FEM_1			
Upper Franconian	Upper Franconian			speech_NOUN_FEM	Schbråch	ʃb̥rˈoːx	ʃ b̥ r ˈoː x		speech_NOUN_FEM_1			
Bavarian	Bavarian			speech_NOUN_FEM	Schbråch	ʃb̥rˈɒːx	ʃ b̥ r ˈɒː x		speech_NOUN_FEM_1			
Swabian	Swabian			speech_NOUN_FEM	Schbroch	ʃbʁˈɔːx	ʃ b ʁ ˈɔː x		speech_NOUN_FEM_1			
Alsatian	Alsatian			speech_NOUN_FEM	Sproch	ʃpʁˈoːx	ʃ p ʁ ˈoː x		speech_NOUN_FEM_1			
Swiss German	Swiss German			speech_NOUN_FEM	Sproch	ʒ̊pːrˈoːχː	ʒ̊ pː r ˈoː χː		speech_NOUN_FEM_1			
Proto-Germanic	Proto-Germanic			edge_NOUN	agjō	ˈɑɣjɔː	ˈɑ ɣ j ɔː		edge_NOUN_1			
Old West Norse	Old West Norse			edge_NOUN	egg	ˈɛɡɡ	ˈɛ ɡ ɡ		edge_NOUN_1			
Icelandic	Icelandic			edge_NOUN	egg	ˈɛɡ̊ɡ̊	ˈɛ ɡ̊ ɡ̊		edge_NOUN_1			
Faroese	Faroese			edge_NOUN	egg	ˈɛɡ̊ɡ̊	ˈɛ ɡ̊ ɡ̊		edge_NOUN_1			
Nynorsk Norwegian	Nynorsk Norwegian			edge_NOUN	egg	ˈɛɡɡ	ˈɛ ɡ ɡ		edge_NOUN_1			
Bokmål Norwegian	Bokmål Norwegian			edge_NOUN	egg	ˈɛɡɡ	ˈɛ ɡ ɡ		edge_NOUN_1			
Danish	Danish			edge_NOUN	æg	ˈeˀɡ̊	ˈeˀ ɡ̊		edge_NOUN_1			
Swedish	Swedish			edge_NOUN	egg	ˈɛɡɡ	ˈɛ ɡ ɡ		edge_NOUN_1			
Elfdalian	Elfdalian			edge_NOUN	egg	ˈɛɡɡ	ˈɛ ɡ ɡ		edge_NOUN_1			
Scots	Scots			edge_NOUN	edge	ˈɛʤ	ˈɛ ʤ		edge_NOUN_1			
English	English			edge_NOUN	edge	ˈeʤ	ˈe ʤ		edge_NOUN_1			
American English	American English			edge_NOUN	edge	ˈɛʤ	ˈɛ ʤ		edge_NOUN_1			
Old English	Old English			edge_NOUN	eċġ	ˈeʤ	ˈe ʤ		edge_NOUN_1			
West Frisian	West Frisian			edge_NOUN	igge	ˈɪɣə	ˈɪ ɣ ə		edge_NOUN_1			
Northern Low Saxon	Northern Low Saxon			edge_NOUN	Eck	ˈɛɡ	ˈɛ ɡ		edge_NOUN_1			
Westphalian	Westphalian			edge_NOUN	Ek	ˈɛk	ˈɛ k		edge_NOUN_1			
Eastphalian	Eastphalian			edge_NOUN	Ecke	ˈɛkə	ˈɛ k ə		edge_NOUN_1			
Mecklenburgisch-Vorpommersch	Mecklenburgisch-Vorpommersch			edge_NOUN	Eck	ˈɛk	ˈɛ k		edge_NOUN_1			
Dutch	Dutch			edge_NOUN	eg	ˈɛχ	ˈɛ χ		edge_NOUN_1			
Afrikaans	Afrikaans			edge_NOUN	eg	ˈæχ	ˈæ χ		edge_NOUN_1			
Zeelandic	Zeelandic			edge_NOUN	egge	ˈæxə	ˈæ x ə		edge_NOUN_1			
West Flemish	West Flemish			edge_NOUN	egge	ˈɛɦə	ˈɛ ɦ ə		edge_NOUN_1			
Limburgish	Limburgish			edge_NOUN	eeg	ˈeːɣ̊	ˈeː ɣ̊		edge_NOUN_1			
Ripuarian	Ripuarian			edge_NOUN	Eck	ˈɛk	ˈɛ k		edge_NOUN_1			
Luxembourgish	Luxembourgish			edge_NOUN	Eck	ˈɛk	ˈɛ k		edge_NOUN_1			
Pennsylvania German	Pennsylvania German			edge_NOUN	Eck	ˈɛk	ˈɛ k		edge_NOUN_1			
Palatine German	Palatine German			edge_NOUN	Eck	ˈɛɡ̊	ˈɛ ɡ̊		edge_NOUN_1			
Hessian	Hessian			edge_NOUN	Ẹkk	ˈek	ˈe k		edge_NOUN_1			
Yiddish	Yiddish			edge_NOUN	עק	ˈɛk	ˈɛ k		edge_NOUN_1			
Standard German	Standard German			edge_NOUN	Ecke	ˈɛkə	ˈɛ k ə		edge_NOUN_1			
Upper Franconian	Upper Franconian			edge_NOUN	Eck	ˈɛɡ̊	ˈɛ ɡ̊		edge_NOUN_1			
Bavarian	Bavarian			edge_NOUN	Egg	ˈeɡ̊	ˈe ɡ̊		edge_NOUN_1			
